Country Name,Country Code,Region,IncomeGroup,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018
Togo,TGO,Sub-Saharan Africa,Low income,53.65349406,53.44567753,53.07939947,51.59957941,51.32429476,50.91085013,50.13910728,49.26993969,48.78540425,49.84545396,49.47775382,49.03260267,48.9766678,48.45516286,48.05082934,47.99427084,48.02266249,48.18314083,48.25465626,48.49910892,48.66921167,48.90501568,48.88761922,48.99515732,48.88997913,49.00216143,49.05513454,49.13892507,48.85672974
Thailand,THA,East Asia & Pacific,Upper middle income,79.4280014,79.40299988,79.39800262,79.39600372,79.42299652,79.44400024,79.54599762,79.66100311,79.77400208,79.90100098,80.03800201,80.11299896,80.19499969,80.28800201,80.38700104,80.49299622,80.58100128,79.78800201,78.93699646,78.01699829,77.02200317,75.93399811,76.00700378,76.07900238,76.14700317,76.20700073,76.24900055,76.28500366,76.05699921
Tajikistan,TJK,Europe & Central Asia,Low income,67.18399811,66.76999664,66.38800049,66.00800323,65.65100098,66.44799805,67.36699677,67.65499878,66.39299774,65.42099762,65.85399628,65.63300323,65.54499817,65.48500061,65.38700104,65.71099854,64.79699707,65.27300262,65.29100037,64.79599762,63.84899902,65.96399689,65.17199707,62.44300079,61.4469986,60.95700073,60.06100082,59.76100159,59.46500015
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,28.95899963,29.0359993,29.13800049,29.25499916,29.37400055,29.48800087,29.58499908,29.68899918,29.79800034,29.90999985,30.02000046,30.08499908,30.14100075,30.20000076,30.40500069,30.24600029,30.06699944,29.86499977,29.66600037,29.66799927,29.50200081,29.26099968,28.99099922,28.71299934,28.47599983,28.29100037,28.08499908,27.88699913,27.79400063
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,49.31499863,49.57300186,49.98099899,50.19400024,50.62599945,50.93000031,51.07699966,51.42399979,51.57400131,51.63299942,51.76499939,51.86199951,51.97299957,52.04899979,52.11100006,52.13499832,52.17200089,52.20500183,52.23600006,52.31499863,52.41899872,52.53099823,52.68000031,52.83000183,52.93899918,52.99499893,52.98600006,52.92699814,52.78900146
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,41.65645227,42.34153013,43.16859075,43.93802897,44.63458016,45.50977073,45.38372539,46.48362742,47.01185946,47.39815621,47.71337785,48.23381436,48.89952901,49.19827919,50.27073006,50.70652783,51.01227307,50.97557243,51.07970114,51.68500357,51.23957027,50.91085497,51.73869471,51.592841,51.29216895,51.5501775,51.742671,52.05342509,52.06755116
Middle East & North Africa (IDA & IBRD countries),TMN,,,42.92300034,42.69800186,42.36999893,42.07699966,41.65599823,41.23300171,40.81600189,40.48400116,40.51200104,40.06499863,39.59500122,38.72100067,36.77899933,34.97000122,33.25799942,31.62000084,30.25900078,29.07299995,28.06399918,27.20899963,26.46899986,26.18000031,25.91300011,25.68099976,25.45000076,25.27000046,25.15999985,25.20199966,25.0340004
Tonga,TON,East Asia & Pacific,Upper middle income,16.42904227,16.41405629,16.47203678,16.57439029,16.86437037,16.67365872,16.48655936,16.44743972,16.44890582,17.09570056,17.40992403,17.64653401,17.4946809,17.95965704,18.34228548,18.7141558,18.5694231,18.83624984,17.96909211,18.37485028,18.22332222,17.9910264,17.88975657,17.97555775,17.64209759,17.61415648,18.04760703,17.8908946,17.84827937
South Asia (IDA & IBRD),TSA,,,35.86600113,38.31700134,40.73099899,43.09000015,45.38800049,45.09000015,44.9109993,44.68899918,44.43700027,44.2480011,44.18000031,44.4109993,44.75299835,45.14500046,45.47800064,45.66500092,45.75699997,45.75400162,45.58300018,45.43299866,45.33499908,45.30699921,45.31600189,45.35800171,45.32300186,45.22999954,45.24499893,45.2519989,45.25
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,29.59777423,29.55647524,29.57034244,29.71959165,29.93450702,29.68481891,29.72259039,29.78235844,29.87312611,29.80309114,29.80758023,30.0659218,30.35292488,30.71589373,31.09105713,31.43460954,30.43711196,29.48964097,28.59977566,27.81665569,27.03737492,26.03523214,25.05962508,25.31872546,25.53296396,25.82024849,26.00125714,26.39620088,26.30540814
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,60.85569835,60.87991864,60.93000233,61.0207287,61.13470498,61.34541169,61.49016728,61.59056985,61.68611762,61.7885546,61.8767245,61.88632968,61.87402137,61.7373363,61.58403246,61.74511341,61.81245744,61.65164409,61.55123131,61.27786635,61.01540493,60.93987738,60.86431641,60.94175873,60.9135899,61.0570412,61.16507103,61.37723722,61.39564875
Tunisia,TUN,Middle East & North Africa,Lower middle income,38.57899857,40.06499863,41.60699844,43.18899918,44.04499817,44.81399918,46.88399887,46.84700012,46.79800034,46.75299835,46.44800186,47,47.6269989,49.61100006,51.56600189,53.47299957,53.61600113,52.39699936,53.07099915,51.6609993,51.02500153,50.35900116,51.64099884,51.89599991,52.25600052,50.84899902,51.21099854,50.51100159,50.35400009
Turkey,TUR,Europe & Central Asia,Upper middle income,22.40099907,22.43600082,22.46999931,22.56599998,22.66900063,22.89500046,23.12599945,23.37899971,23.29999924,23.23600006,23.18899918,23.15600014,23.14299965,23.15500069,23.19000053,23.25099945,24.09700012,24.17499924,24.36800003,24.38500023,24.45999908,24.44599915,25.24500084,25.14299965,24.93300056,24.72699928,24.46800041,24.22599983,24.07999992
Tuvalu,TUV,East Asia & Pacific,Upper middle income,34.0359993,33.93899918,32.51399994,26.60400009,31.06999969,30.75200081,30.38199997,28.60300064,29.03700066,29.77000046,26.2859993,26.83499908,27.55400085,26.21299934,23.38100052,23.3029995,23.0510006,23.11000061,23.98999977,25.47800064,27.03300095,28.32299995,28.87899971,30.10199928,30.24300003,31.47500038,32.50699997,33.5719986,33.52000046
Tanzania,TZA,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Sub-Saharan Africa,Low income,84.54399872,84.52500153,84.50900269,84.4980011,84.49199677,84.49099731,84.47200012,84.45899963,84.4509964,84.4469986,84.4469986,84.4469986,85.03800201,85.59400177,86.11499786,86.59899902,87.02400208,86.33999634,85.59300232,84.78199768,83.90000153,82.95200348,81.91699982,80.78099823,79.53399658,79.5530014,79.56999969,79.57700348,79.38899994
Ukraine,UKR,Europe & Central Asia,Lower middle income,62.60599899,62.47999954,62.6590004,62.8390007,63.02199936,63.20600128,63.36500168,63.52299881,63.68199921,63.84899902,64.02500153,64.20800018,64.39700317,64.59100342,64.78099823,64.96499634,65.15200043,65.33100128,65.50700378,65.68800354,65.8769989,66.08100128,66.29100037,66.43000031,66.58200073,66.7440033,66.88500214,67.03700256,67.15100098
Upper middle income,UMC,,,54.59700012,54.29199982,53.99599838,53.76100159,53.84600067,54.01699829,53.17399979,52.23099899,51.20800018,50.04399872,50.77999878,50.08000183,49.98300171,49.81100082,49.36800003,48.56499863,48.45899963,48.38499832,48.36600113,48.44499969,48.40999985,48.25099945,47.48500061,48.3769989,47.04000092,47.36000061,47.07500076,46.93799973,46.67900085
Uruguay,URY,Latin America & Caribbean,High income,60.59956924,60.51000278,60.43208344,60.14158194,60.09653016,60.05505476,59.78225924,59.69669509,59.54490581,59.62730843,59.39265658,58.97803969,58.65718057,58.09912131,57.75364055,57.46855201,57.13740135,56.80232618,56.42790182,56.24438168,55.71300072,55.61072657,55.63623084,55.40479305,55.0749438,55.00092293,54.82709977,54.68693378,54.28494281
United States,USA,North America,High income,45.06499863,45.78300095,47.50899887,46.90100098,48.12799835,49.18799973,49.64199829,50.1269989,50.63000107,51.0359993,51.42300034,52.86700058,52.38800049,51.92300034,51.51100159,52.36299896,52.78099823,54.06999969,55.33599854,55.61600113,55.33399963,55.97800064,55.7879982,54.97399902,55.96500015,55.72499847,55.92699814,55.59700012,55.77099991
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,56.20999908,56.05099869,56.48300171,56.5890007,57.62799835,57.86800003,58.17100143,58.71900177,58.7519989,58.91999817,59.02600098,58.80899811,58.5909996,58.45800018,58.15399933,58.24300003,58.3370018,58.25999832,58.45899963,58.14400101,57.5019989,56.93000031,56.70100021,56.29199982,56.11100006,55.83399963,55.99399948,56.31299973,56.04700089
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,49.91699982,50.11299896,50.47600174,50.70299911,50.95899963,51.15100098,51.30699921,51.4280014,51.55599976,51.67200089,51.78900146,51.89400101,51.99599838,52.09500122,52.16600037,52.25400162,52.34000015,52.4109993,52.49900055,52.60699844,52.73600006,52.86500168,52.99700165,53.12900162,53.24499893,53.32799911,53.37799835,53.41999817,53.4129982
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,44.25400162,44.68299866,45.62799835,46.36100006,46.5340004,47.59799957,48.07500076,48.75,49.46300125,49.95999908,50.29299927,50.84600067,51.79600143,52.83399963,53.54399872,54.10499954,55.16600037,55.37400055,56.31700134,56.44100189,56.41600037,56.48699951,56.70800018,56.93899918,57.04299927,57.0719986,57.20600128,57.19599915,57.27899933
British Virgin Islands,VGB,Latin America & Caribbean,High income,45.82500076,46.36700058,46.69900131,46.63499832,46.39099884,46.67599869,46.77000046,47.40000153,47.57699966,47.25,47.72800064,48.19400024,47.63199997,47.17300034,48.73099899,49.73699951,50.69400024,50.23600006,50.70000076,51.09500122,50.61999893,50.99599838,50.58399963,50.77399826,50.54199982,50.12200165,48.77500153,47.69400024,47.74300003
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,East Asia & Pacific,Lower middle income,59.90299988,60.02399826,59.85200119,59.43500137,59.20399857,59.2120018,58.86500168,58.69300079,58.87400055,58.69400024,58.61600113,58.73600006,58.87799835,58.88700104,58.88100052,58.87200165,58.72800064,58.66500092,58.42499924,58.00899887,57.86500168,57.42900085,56.70600128,56.37599945,56.10599899,55.85499954,55.74300003,55.76900101,55.61700058
Vanuatu,VUT,East Asia & Pacific,Lower middle income,72.68900299,72.69499969,72.63899994,72.59400177,72.51499939,72.39900208,72.28500366,72.18800354,72.14700317,72.1289978,72.05200195,72.0019989,71.9489975,71.8769989,71.77899933,71.67199707,71.58499908,71.48400116,71.4260025,71.39800262,71.30500031,71.45999908,71.96900177,72.90200043,73.19499969,72.94599915,72.64299774,72.69799805,72.64900208
World,WLD,,,61.38800049,61.35900116,61.36899948,61.47800064,61.19800186,61.27299881,61.2159996,61.02099991,60.85800171,60.91199875,60.74100113,61.06499863,61.50400162,61.49599838,61.5019989,61.43600082,61.14199829,61.04600143,60.9659996,61.06900024,61.24100113,61.32300186,61.35400009,61.37900162,61.41199875,61.58499908,61.52799988,61.48400116,61.50799942
Samoa,WSM,East Asia & Pacific,Upper middle income,50.92015751,50.99798783,51.03468392,50.91560976,51.01458932,50.95170686,50.87476565,50.88389323,50.81542403,50.91017924,50.83745216,50.62446971,50.46221695,50.32670938,50.23031904,50.19296059,49.86770672,49.67281929,49.34922107,49.08655266,48.67403426,48.35996916,48.15764,48.1035356,48.01853012,48.00920558,48.00789055,48.06843614,47.86172097
Kosovo,XKX,Europe & Central Asia,Upper middle income,24.9090004,25.15999985,25.34199905,25.34700012,25.4659996,25.25900078,25.15200043,25.20000076,25.19400024,25.16799927,25.02400017,24.91399956,24.8560009,24.78300095,24.69599915,24.59399986,24.52000046,24.38500023,24.31699944,24.33799934,24.3010006,24.17300034,24.11800003,24.0909996,24.01199913,23.91600037,23.79899979,23.73999977,23.67499924
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,16.70100021,16.70000076,16.72100067,16.77199936,16.85000038,17.76399994,18.70800018,19.69300079,20.71699905,21.7859993,20.37100029,19.02799988,17.76000023,16.56399918,15.43599987,14.37800026,13.38700008,12.46199989,11.60099983,10.79800034,10.04899979,8.847999573,7.798999786,6.883999825,6.083000183,6.105999947,6.117000103,6.138000011,5.982999802
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,42.6269989,43.23199844,43.88399887,44.58300018,45.3219986,46.08599854,46.64400101,47.20800018,47.78499985,48.38899994,49.02199936,49.41799927,49.10699844,47.20000076,45.07699966,46.9659996,48.34799957,47.37599945,47.91799927,46.28699875,44.72800064,45.19800186,45.41899872,46.38700104,46.61199951,47.80199814,47.79700089,48.92200089,48.84899902
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,73.89600372,73.84799957,73.81900024,73.80899811,73.80000305,73.8030014,73.78199768,73.77100372,73.76899719,73.77899933,73.79699707,73.75800323,73.72399902,73.69599915,73.67199707,73.65399933,73.16500092,72.66100311,72.14399719,71.61000061,71.05999756,70.54299927,70.02100372,70.15599823,70.29599762,70.44499969,70.58599854,70.73300171,70.75299835
,,,,73.04699707,73.13300323,73.22200012,73.32700348,73.44999695,73.58100128,73.63899994,73.7009964,72.2519989,70.70899963,72.03800201,73.38999939,74.68099976,75.91300201,77.08899689,77.08499908,77.13300323,77.18299866,77.23600006,77.29599762,77.36199951,77.49299622,77.64900208,77.79699707,77.93599701,78.06900024,78.21900177,78.38700104,78.56800079
